응답자ID,조사시작일자,성별구분코드,연령대구분명,답변자거주지역명,가구소득정도명,서울특별시여행관심값,경기도인천광역시여행관심값,부산광역시여행관심값,충청남도대전광역시여행관심값,충청북도여행관심값,경상남도울산광역시여행관심값,경상북도대구광역시여행관심값,전라남도광주광역시여행관심값,전라북도여행관심값,강원여행관심값,제주도여행관심값
53337770,20230116,M,60대,울산광역시,300이상500만원 미만,3,3,3,4,3,2,2,3,4,5,5
53337857,20230116,M,20대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,4
53337897,20230116,M,30대,서울특별시,300만원 미만,3,3,3,3,3,3,1,5,5,3,3
53337951,20230116,F,60대,경상남도,300이상500만원 미만,5,4,4,4,3,3,3,3,2,5,4
53338593,20230116,M,60대,전라남도,300이상500만원 미만,3,3,3,3,3,3,3,4,3,3,4
53338742,20230116,M,60대,경상남도,500이상700만원 미만,5,4,3,4,4,3,4,3,4,4,4
53339542,20230116,M,40대,경상남도,700만원 이상,4,3,2,2,2,3,2,2,2,3,3
53339555,20230116,M,40대,경상남도,300이상500만원 미만,1,1,1,1,1,1,1,1,1,1,1
53339693,20230116,M,50대,경상북도,500이상700만원 미만,2,2,3,3,3,3,4,4,3,3,3
53339889,20230116,M,50대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53339969,20230116,M,40대,경기도,300이상500만원 미만,3,4,1,3,1,1,1,1,3,5,5
53340197,20230116,F,50대,경기도,700만원 이상,4,4,4,2,3,2,2,3,3,4,3
53340201,20230116,F,40대,제주도,700만원 이상,2,3,2,3,2,2,2,2,2,3,1
53340812,20230116,M,60대,경기도,500이상700만원 미만,4,4,5,1,3,4,1,4,4,4,5
53341816,20230116,M,30대,대구광역시,300만원 미만,1,1,3,3,5,5,5,5,1,3,5
53341899,20230116,M,20대,서울특별시,300만원 미만,3,3,4,3,3,4,3,3,3,3,3
53342203,20230116,M,60대,전라남도,700만원 이상,3,3,4,3,3,3,3,3,3,3,4
53342239,20230116,M,30대,경상북도,300만원 미만,4,2,2,3,3,2,3,3,3,3,2
53342422,20230116,M,60대,전라남도,500이상700만원 미만,4,3,4,3,2,3,3,3,3,2,5
53342437,20230116,M,50대,부산광역시,700만원 이상,3,3,3,3,3,3,3,3,3,4,4
53342734,20230116,F,30대,경상북도,300이상500만원 미만,3,2,2,4,4,2,4,3,3,2,2
53342879,20230116,F,40대,서울특별시,300이상500만원 미만,4,4,3,4,3,3,3,3,3,3,4
53342896,20230116,F,50대,경기도,300이상500만원 미만,3,3,4,3,3,4,3,2,2,3,4
53343176,20230116,F,60대,경기도,500이상700만원 미만,3,3,4,3,3,3,3,4,3,4,4
53343300,20230116,M,40대,경기도,모름,3,3,3,3,3,3,3,3,3,3,3
53343466,20230116,M,20대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53343862,20230116,F,60대,경기도,모름,2,3,4,3,3,4,3,2,2,4,3
53343877,20230116,M,30대,충청북도,500이상700만원 미만,3,3,3,1,1,3,3,4,1,3,3
53343923,20230116,F,50대,인천광역시,700만원 이상,3,3,4,3,2,2,2,2,2,3,4
53344210,20230116,M,20대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,4,5
53344717,20230116,F,60대,경상북도,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53345357,20230116,M,60대,경상북도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53345732,20230116,F,40대,경상남도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53345850,20230116,F,50대,부산광역시,700만원 이상,4,3,3,3,3,3,3,3,3,3,4
53346093,20230116,F,30대,충청남도(세종시 포함),500이상700만원 미만,3,3,5,4,3,2,4,3,3,4,5
53346254,20230116,M,30대,인천광역시,300이상500만원 미만,2,2,1,4,4,2,1,4,3,3,4
53346303,20230116,M,20대,충청남도(세종시 포함),300이상500만원 미만,3,3,4,3,3,4,3,2,3,2,3
53346821,20230116,M,40대,경상북도,500이상700만원 미만,1,4,1,1,1,3,1,4,4,1,3
53347305,20230116,M,60대,경기도,700만원 이상,3,4,2,2,3,2,2,3,4,4,5
53347938,20230116,F,40대,대구광역시,500이상700만원 미만,3,2,3,2,2,3,2,2,2,3,3
53348198,20230116,F,20대,경상남도,300이상500만원 미만,2,3,3,3,3,4,4,3,3,4,5
53348352,20230116,M,30대,광주광역시,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53348353,20230116,M,50대,경기도,700만원 이상,3,3,4,3,3,3,3,3,3,3,1
53348396,20230116,F,60대,서울특별시,300만원 미만,3,3,4,3,3,3,3,2,2,4,5
53349218,20230116,F,20대,서울특별시,모름,3,1,3,3,1,1,3,1,2,4,3
53349647,20230116,M,20대,경기도,500이상700만원 미만,4,3,4,3,3,3,3,3,3,4,4
53349805,20230116,F,20대,부산광역시,500이상700만원 미만,5,4,3,3,3,3,4,3,3,3,5
53349880,20230116,F,60대,부산광역시,300이상500만원 미만,1,1,3,1,1,1,1,1,1,2,2
53350161,20230116,M,60대,광주광역시,300이상500만원 미만,4,4,3,3,3,3,3,3,3,4,4
53350257,20230116,M,40대,경기도,700만원 이상,3,2,3,3,3,3,3,3,3,3,5
53350379,20230116,M,50대,강원도,500이상700만원 미만,1,2,2,4,2,2,2,3,4,2,1
53350877,20230116,F,30대,광주광역시,500이상700만원 미만,5,5,5,1,1,2,1,4,5,3,4
53351000,20230116,M,20대,대구광역시,300만원 미만,2,2,2,3,3,3,3,3,3,3,2
53351014,20230116,M,60대,서울특별시,300이상500만원 미만,3,3,3,3,3,4,3,3,3,4,4
53351262,20230116,F,40대,광주광역시,모름,1,3,3,1,1,3,2,3,2,2,5
53351318,20230116,F,50대,부산광역시,모름,3,4,3,3,3,3,2,3,3,4,5
53351526,20230116,M,40대,경기도,700만원 이상,1,1,1,1,1,1,1,1,1,3,3
53351606,20230116,M,40대,경기도,700만원 이상,4,2,4,3,2,4,3,3,3,3,2
53351655,20230116,F,40대,경상남도,300이상500만원 미만,4,4,4,3,3,3,3,3,3,4,4
53352414,20230116,F,50대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53352426,20230116,M,50대,광주광역시,500이상700만원 미만,2,3,3,3,3,3,3,3,3,4,2
53352633,20230116,M,50대,전라북도,500이상700만원 미만,4,4,4,4,3,3,4,3,3,4,3
53352834,20230116,M,50대,서울특별시,300이상500만원 미만,1,1,4,4,3,3,3,4,4,5,5
53353423,20230116,F,60대,강원도,700만원 이상,2,3,4,2,2,2,2,3,2,3,4
53353894,20230116,F,50대,경기도,300만원 미만,1,2,1,2,1,1,1,4,2,3,1
53354519,20230116,M,30대,경상북도,700만원 이상,4,3,4,3,3,3,4,3,3,3,3
53355112,20230116,F,60대,서울특별시,500이상700만원 미만,3,3,4,4,4,3,3,4,3,4,4
53355136,20230116,M,40대,광주광역시,300이상500만원 미만,4,3,4,3,3,3,3,3,3,4,4
53355197,20230116,M,50대,경기도,500이상700만원 미만,2,3,5,3,3,3,3,3,4,5,5
53355397,20230116,F,60대,서울특별시,300이상500만원 미만,3,3,3,3,3,4,3,3,3,4,3
53355600,20230116,F,30대,전라북도,300이상500만원 미만,3,3,3,3,3,3,3,3,5,3,3
53355730,20230116,M,20대,울산광역시,300이상500만원 미만,1,1,3,2,2,1,2,1,1,3,3
53356109,20230116,F,40대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53356159,20230116,F,40대,서울특별시,700만원 이상,3,3,3,3,3,3,3,3,3,4,4
53356233,20230116,F,30대,광주광역시,700만원 이상,3,3,3,2,2,2,2,4,3,2,4
53356448,20230116,M,60대,인천광역시,700만원 이상,3,3,5,4,3,4,4,4,3,5,5
53356656,20230116,M,20대,서울특별시,300만원 미만,3,3,5,5,4,4,5,5,4,3,3
53357059,20230116,F,20대,전라북도,모름,1,4,5,4,3,3,3,4,3,4,5
53357204,20230116,F,40대,충청북도,300이상500만원 미만,3,4,3,3,3,2,2,3,3,3,4
53357550,20230116,M,50대,전라남도,500이상700만원 미만,4,3,3,3,2,4,4,4,4,3,4
53358480,20230116,M,40대,경상북도,300만원 미만,2,1,1,1,1,3,4,1,1,1,1
53358578,20230116,M,50대,대구광역시,500이상700만원 미만,4,4,4,3,4,4,2,2,2,3,4
53359414,20230116,F,60대,전라북도,500이상700만원 미만,4,4,4,3,4,4,3,4,3,4,4
53359771,20230116,M,30대,부산광역시,700만원 이상,4,3,5,3,3,4,1,3,3,4,1
53359938,20230116,M,40대,경기도,300이상500만원 미만,3,3,5,4,4,4,4,4,4,4,4
53360164,20230116,M,40대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,4,5
53360243,20230116,M,60대,전라북도,700만원 이상,5,3,1,2,2,1,1,3,5,1,4
53360544,20230116,M,50대,서울특별시,700만원 이상,3,3,3,3,4,4,4,4,4,3,4
53360824,20230116,F,20대,인천광역시,모름,3,3,5,2,3,4,3,3,3,4,5
53361242,20230116,F,60대,경기도,300만원 미만,3,3,3,2,3,3,3,3,3,3,2
53361598,20230116,F,60대,충청북도,모름,4,3,5,4,3,4,4,4,5,4,4
53362280,20230116,M,60대,전라북도,700만원 이상,3,2,2,1,2,1,1,2,3,3,4
53363011,20230116,F,50대,경상북도,300이상500만원 미만,2,2,4,3,3,3,3,3,3,4,4
53363596,20230116,M,50대,충청북도,300이상500만원 미만,3,3,3,4,2,4,3,3,2,4,4
53363722,20230116,M,60대,경상남도,300이상500만원 미만,3,3,2,3,4,2,3,4,3,4,4
53363789,20230116,F,30대,서울특별시,모름,3,3,3,3,3,3,3,3,3,3,3
53363931,20230116,M,30대,인천광역시,300이상500만원 미만,5,4,1,4,1,1,1,2,2,3,3
53364067,20230116,F,60대,경기도,500이상700만원 미만,3,3,3,3,3,2,3,4,4,4,4
53364196,20230116,F,60대,전라북도,300이상500만원 미만,3,3,4,3,3,3,2,4,4,4,4
53364497,20230116,M,50대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53364503,20230116,M,20대,경기도,모름,3,3,3,3,3,3,3,3,3,3,3
53366245,20230116,M,50대,경기도,300이상500만원 미만,3,3,5,3,3,3,3,3,3,3,4
53366798,20230116,F,60대,충청북도,300만원 미만,1,1,3,2,5,3,3,1,1,3,5
53366984,20230116,M,60대,경기도,300만원 미만,5,2,3,4,4,2,2,2,2,3,5
53368330,20230116,F,60대,충청남도(세종시 포함),300이상500만원 미만,3,3,4,4,3,3,3,4,3,4,4
53369026,20230116,F,40대,서울특별시,300이상500만원 미만,4,4,4,3,3,3,4,1,1,3,5
53369189,20230116,F,40대,전라남도,300만원 미만,1,1,4,3,1,1,1,3,4,1,5
53369658,20230116,F,50대,전라남도,300만원 미만,3,4,3,3,3,3,3,3,3,4,4
53370856,20230116,M,50대,대구광역시,300이상500만원 미만,1,1,4,3,2,3,4,1,1,4,3
53371621,20230116,F,30대,전라북도,300만원 미만,2,2,3,3,3,2,1,3,3,2,5
53371627,20230116,F,60대,서울특별시,500이상700만원 미만,4,4,3,2,2,2,2,2,2,2,4
53371728,20230116,F,20대,전라남도,모름,3,3,3,4,4,2,3,3,3,2,3
53372088,20230116,M,60대,울산광역시,300만원 미만,4,5,2,2,3,2,3,4,3,5,5
53372093,20230116,M,50대,대구광역시,500이상700만원 미만,2,2,3,4,3,3,3,2,2,5,4
53372477,20230116,F,50대,경기도,500이상700만원 미만,3,3,3,2,2,3,2,4,2,3,3
53372596,20230116,F,30대,부산광역시,300이상500만원 미만,4,2,3,3,3,4,3,3,3,4,5
53372813,20230116,M,20대,경기도,모름,5,3,3,2,2,2,2,1,2,2,2
53373024,20230116,M,40대,경기도,300이상500만원 미만,2,3,3,3,3,3,4,3,4,4,2
53373137,20230116,M,30대,경상북도,500이상700만원 미만,4,5,4,3,4,4,5,3,3,4,4
53373158,20230116,M,20대,서울특별시,700만원 이상,3,2,4,2,3,3,4,3,3,4,5
53374001,20230116,F,60대,서울특별시,500이상700만원 미만,3,3,4,3,3,2,2,4,4,4,3
53374321,20230116,F,50대,경기도,300이상500만원 미만,3,3,4,3,3,4,3,4,3,4,4
53374339,20230116,F,60대,전라남도,500이상700만원 미만,4,3,4,3,3,3,3,3,3,3,3
53374833,20230116,M,30대,부산광역시,300이상500만원 미만,1,1,3,1,1,1,1,4,1,4,1
53374951,20230116,F,40대,인천광역시,300이상500만원 미만,3,3,3,3,3,3,3,4,3,3,4
53375142,20230116,M,60대,경기도,500이상700만원 미만,3,3,4,3,3,3,4,4,3,4,4
53376011,20230116,F,20대,경상남도,모름,5,4,5,4,4,4,4,3,4,5,5
53376136,20230116,M,50대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,3,4
53376443,20230116,F,50대,경기도,700만원 이상,3,3,4,3,3,4,4,4,1,4,4
53376880,20230116,F,40대,대구광역시,300이상500만원 미만,5,3,3,3,3,3,3,3,3,3,3
53376885,20230116,M,60대,인천광역시,700만원 이상,3,4,4,4,4,4,4,5,4,5,3
53377190,20230116,M,30대,서울특별시,300만원 미만,5,4,4,4,4,4,5,1,1,4,5
53377305,20230116,M,50대,광주광역시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53355023,20230109,F,50대,서울특별시,500이상700만원 미만,3,3,5,3,3,5,5,2,2,3,5
53375258,20230109,F,50대,서울특별시,500이상700만원 미만,3,3,3,3,3,3,3,2,2,5,3
53322935,20230109,F,50대,서울특별시,300만원 미만,3,4,3,3,3,4,1,4,4,4,4
53322268,20230109,F,50대,서울특별시,500이상700만원 미만,3,5,5,5,5,5,5,5,5,5,5
53373370,20230109,F,50대,서울특별시,700만원 이상,4,3,5,4,4,3,3,4,4,3,3
53376024,20230109,F,50대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,4,4,4
53325047,20230109,F,50대,서울특별시,300이상500만원 미만,3,3,3,4,3,3,3,4,4,3,4
53372554,20230109,F,50대,서울특별시,300이상500만원 미만,1,4,5,3,3,4,4,4,4,3,5
53324324,20230109,F,50대,서울특별시,700만원 이상,3,3,3,3,3,3,3,4,3,3,3
53348998,20230109,F,50대,부산광역시,300만원 미만,4,4,3,3,3,3,3,4,3,4,4
53327398,20230109,F,50대,충청남도(세종시 포함),300만원 미만,3,3,3,3,3,3,3,3,3,4,4
53368304,20230109,F,50대,충청남도(세종시 포함),700만원 이상,3,4,3,1,1,3,3,3,2,4,3
53348338,20230109,F,50대,충청남도(세종시 포함),300이상500만원 미만,5,3,5,4,3,5,3,3,3,5,5
53366991,20230109,F,50대,충청남도(세종시 포함),300이상500만원 미만,3,5,3,4,4,3,3,4,4,4,3
53370031,20230109,F,50대,전라북도,500이상700만원 미만,4,3,4,4,4,3,4,3,3,3,4
53361846,20230109,F,50대,전라북도,500이상700만원 미만,5,3,4,2,3,4,3,3,4,2,5
53370745,20230109,F,40대,서울특별시,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53367657,20230109,F,40대,서울특별시,500이상700만원 미만,3,3,2,3,2,2,2,2,2,3,3
53341097,20230109,F,40대,서울특별시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,4,4
53374035,20230109,F,40대,충청북도,300이상500만원 미만,5,3,2,4,3,4,3,4,3,3,3
53367251,20230109,F,40대,충청북도,300이상500만원 미만,2,2,2,2,2,3,2,4,3,3,4
53373116,20230109,F,30대,서울특별시,300만원 미만,2,3,5,4,4,4,4,4,4,3,5
53374770,20230109,F,30대,서울특별시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,4,3
53367255,20230109,F,30대,부산광역시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53352950,20230109,F,30대,부산광역시,700만원 이상,2,2,2,3,4,3,3,2,2,3,4
53358506,20230109,F,20대,경기도,500이상700만원 미만,3,3,4,3,3,4,4,2,2,3,2
53328086,20230109,F,20대,경기도,700만원 이상,3,4,4,4,3,3,3,4,4,4,4
53342420,20230109,F,20대,경기도,모름,3,3,3,3,3,3,3,3,4,3,4
53358381,20230109,F,20대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,3,2
53330023,20230109,F,20대,경기도,300만원 미만,4,4,4,4,4,4,4,4,4,4,4
53334565,20230109,F,20대,경기도,모름,3,3,4,3,3,3,3,3,3,3,5
53371039,20230109,F,20대,충청북도,300이상500만원 미만,3,1,3,3,3,1,3,1,1,5,5
53361578,20230109,F,20대,충청북도,700만원 이상,3,2,5,2,3,3,3,3,3,4,4
53365131,20230109,M,60대,경기도,700만원 이상,3,2,3,2,3,3,3,3,3,4,2
53348974,20230109,M,60대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53337206,20230109,M,60대,경기도,500이상700만원 미만,4,4,4,4,4,4,4,4,4,4,4
53334135,20230109,M,50대,강원도,500이상700만원 미만,3,3,4,3,3,4,3,4,4,1,4
53373437,20230109,M,50대,강원도,500이상700만원 미만,3,3,5,4,4,4,3,3,3,3,5
53322802,20230109,M,40대,서울특별시,700만원 이상,2,3,4,3,3,3,3,3,3,3,2
53357118,20230109,M,40대,서울특별시,300이상500만원 미만,2,1,2,1,1,1,2,1,1,3,1
53342440,20230109,M,40대,서울특별시,300이상500만원 미만,1,4,4,3,1,4,1,1,1,1,5
53346882,20230109,M,40대,서울특별시,300이상500만원 미만,3,3,4,3,4,3,3,2,3,4,4
53348226,20230109,M,40대,서울특별시,700만원 이상,3,3,3,2,2,2,2,4,4,4,2
53362503,20230109,M,40대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53337994,20230109,M,40대,서울특별시,700만원 이상,3,3,4,4,4,3,3,3,3,4,3
53360393,20230109,M,40대,인천광역시,700만원 이상,2,3,3,3,3,3,3,3,3,4,3
53362553,20230109,M,40대,인천광역시,300만원 미만,1,5,5,3,3,3,1,1,1,4,5
53369199,20230109,M,40대,인천광역시,700만원 이상,4,2,5,2,2,2,2,2,2,5,5
53345412,20230109,M,40대,대전광역시,500이상700만원 미만,3,3,4,3,4,3,2,4,3,2,1
53366398,20230109,M,30대,서울특별시,500이상700만원 미만,4,4,4,3,3,3,3,3,3,3,4
53328617,20230109,M,30대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53334920,20230109,M,30대,서울특별시,모름,3,3,4,4,3,3,3,4,4,4,4
53330206,20230109,M,30대,서울특별시,700만원 이상,3,1,1,1,4,2,2,4,4,4,1
53352302,20230109,M,30대,서울특별시,500이상700만원 미만,4,4,4,3,3,3,3,3,3,3,4
53330427,20230109,M,30대,서울특별시,500이상700만원 미만,5,2,4,2,2,3,3,3,2,4,5
53330785,20230109,M,30대,대구광역시,300만원 미만,4,3,4,3,3,3,3,2,3,3,4
53362107,20230109,M,20대,울산광역시,300만원 미만,4,4,4,4,4,4,5,4,4,4,5
53360600,20230109,M,20대,울산광역시,500이상700만원 미만,4,5,2,4,4,3,4,4,4,3,3
53333534,20230109,F,40대,대구광역시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,4
53337532,20230109,M,40대,울산광역시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53374205,20230109,M,60대,경상남도,300이상500만원 미만,2,5,5,3,2,3,2,3,4,5,5
53330209,20230109,F,50대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53341425,20230109,M,20대,서울특별시,500이상700만원 미만,3,4,2,2,3,2,2,3,3,4,4
53343408,20230109,M,30대,경기도,300이상500만원 미만,2,2,3,2,2,2,3,3,2,4,5
53346076,20230109,F,20대,서울특별시,700만원 이상,3,3,2,1,1,1,1,1,1,1,3
53356101,20230109,M,60대,서울특별시,700만원 이상,3,4,3,3,3,3,1,4,3,4,5
53329555,20230109,M,40대,경상남도,500이상700만원 미만,3,3,3,3,3,3,3,1,1,2,2
53337320,20230109,M,30대,제주도,300이상500만원 미만,4,3,3,3,2,2,3,3,3,2,3
53360396,20230109,M,40대,부산광역시,300이상500만원 미만,4,3,3,3,3,4,4,3,3,3,4
53377155,20230109,M,60대,서울특별시,모름,4,3,3,4,3,3,4,3,3,4,4
53355003,20230109,F,20대,인천광역시,300이상500만원 미만,4,3,4,3,3,3,5,3,3,3,1
424344,20230109,M,20대,강원도,모름,3,3,3,3,3,3,3,3,3,3,4
53322252,20230109,M,50대,서울특별시,300이상500만원 미만,1,2,4,2,2,4,3,5,5,3,2
53322272,20230109,M,60대,서울특별시,300이상500만원 미만,3,5,4,3,3,4,3,2,2,5,4
53322589,20230109,F,60대,서울특별시,500이상700만원 미만,3,3,3,3,3,4,4,4,4,3,3
53323031,20230109,M,50대,서울특별시,700만원 이상,2,2,4,2,4,2,3,3,2,4,4
53323236,20230109,F,60대,서울특별시,700만원 이상,3,2,3,3,2,2,4,4,2,3,3
53324567,20230109,F,20대,서울특별시,700만원 이상,3,4,3,1,2,2,3,1,2,2,3
53324604,20230109,F,60대,서울특별시,300만원 미만,3,3,4,2,2,3,3,2,2,3,3
53325282,20230109,F,60대,서울특별시,500이상700만원 미만,1,2,5,2,3,2,2,2,4,5,5
53325751,20230109,M,20대,광주광역시,모름,3,3,1,3,3,2,2,3,3,2,3
53326565,20230109,F,60대,경기도,300만원 미만,3,3,4,3,3,2,2,2,1,3,4
53326625,20230109,F,50대,경기도,500이상700만원 미만,4,3,4,3,3,3,3,4,4,2,3
53327065,20230109,F,30대,충청남도(세종시 포함),500이상700만원 미만,5,4,4,4,3,4,3,3,3,4,3
53327404,20230109,F,60대,부산광역시,300만원 미만,4,4,3,3,4,3,4,3,3,5,5
53327467,20230109,M,30대,인천광역시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53327774,20230109,F,60대,경상남도,300만원 미만,3,2,3,2,2,2,3,1,1,2,2
53327894,20230109,F,20대,부산광역시,500이상700만원 미만,3,3,3,4,4,3,3,3,4,5,3
53327952,20230109,M,50대,울산광역시,500이상700만원 미만,3,3,4,1,1,1,2,1,4,3,4
53328055,20230109,F,60대,강원도,700만원 이상,4,3,3,4,4,4,3,4,3,3,4
53328320,20230109,M,60대,대구광역시,700만원 이상,3,3,3,3,3,3,3,3,3,4,4
53328611,20230109,F,30대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,4,4
53328702,20230109,F,50대,인천광역시,700만원 이상,3,3,4,4,4,4,4,4,4,4,3
53328903,20230109,F,40대,인천광역시,700만원 이상,3,3,4,4,3,1,3,5,3,3,3
53329169,20230109,F,30대,강원도,700만원 이상,4,3,4,3,3,3,3,3,3,3,4
53329502,20230109,F,30대,경상남도,300이상500만원 미만,3,3,4,4,3,4,3,3,3,4,4
53329506,20230109,M,20대,경기도,300이상500만원 미만,3,4,3,3,3,3,3,3,3,3,3
53329870,20230109,F,30대,경기도,700만원 이상,2,3,3,4,4,4,3,4,4,3,4
53329995,20230109,M,40대,대구광역시,300만원 미만,4,4,5,3,3,2,1,2,2,3,5
53330163,20230109,M,40대,부산광역시,700만원 이상,4,4,3,3,4,3,2,3,4,4,3
53330440,20230109,F,60대,강원도,300이상500만원 미만,4,3,3,4,3,3,4,4,3,3,5
53330719,20230109,M,40대,제주도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,4,3
53330768,20230109,M,60대,전라남도,300이상500만원 미만,5,4,4,4,4,4,4,4,4,5,5
53330984,20230109,M,20대,경기도,700만원 이상,1,1,1,1,1,1,1,1,1,1,1
53331137,20230109,M,50대,서울특별시,300이상500만원 미만,1,1,2,2,2,2,1,2,2,4,3
53331555,20230109,M,60대,광주광역시,300이상500만원 미만,1,1,1,1,1,1,1,3,1,1,1
53331566,20230109,M,30대,부산광역시,700만원 이상,4,2,1,2,2,2,3,2,2,4,4
53331620,20230109,F,30대,대구광역시,모름,4,4,4,4,4,4,4,4,4,4,4
53332222,20230109,M,60대,충청북도,500이상700만원 미만,2,3,3,3,3,3,1,4,4,4,2
53332249,20230109,M,40대,경기도,300이상500만원 미만,3,4,3,2,4,3,3,4,4,5,2
53332307,20230109,M,50대,대전광역시,300만원 미만,3,3,3,3,4,3,3,3,3,4,3
53332906,20230109,M,30대,경상북도,300이상500만원 미만,5,3,5,2,2,4,4,3,3,1,3
53332918,20230109,M,60대,부산광역시,500이상700만원 미만,3,3,3,2,2,3,1,4,2,3,3
53332987,20230109,M,40대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53333011,20230109,F,60대,충청북도,300이상500만원 미만,3,3,4,2,4,3,3,3,3,4,4
53333043,20230109,M,20대,경기도,700만원 이상,3,1,5,3,3,3,3,3,3,4,5
53333237,20230109,F,40대,충청남도(세종시 포함),모름,3,4,4,3,3,2,3,4,3,4,5
53333300,20230109,M,40대,경기도,700만원 이상,2,3,5,2,4,3,3,3,4,3,3
53333448,20230109,F,50대,경기도,700만원 이상,3,3,3,2,2,3,2,3,2,3,3
53333976,20230109,M,20대,경기도,500이상700만원 미만,3,3,4,3,2,4,4,3,2,3,4
53334410,20230109,M,20대,경상북도,700만원 이상,4,4,3,3,3,2,3,2,2,2,2
53334436,20230109,M,40대,광주광역시,300이상500만원 미만,3,3,4,4,3,3,3,4,3,4,3
53334553,20230109,F,30대,경상남도,500이상700만원 미만,5,4,4,4,3,3,2,3,3,4,4
53334598,20230109,M,50대,대구광역시,500이상700만원 미만,5,4,4,3,3,4,2,4,4,4,5
53334772,20230109,F,60대,충청북도,500이상700만원 미만,4,3,3,3,4,3,3,4,4,4,3
53334886,20230109,F,40대,전라남도,300이상500만원 미만,2,4,4,3,3,4,2,3,3,3,5
53336687,20230109,F,30대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53337101,20230109,M,50대,경기도,500이상700만원 미만,4,3,4,2,1,4,4,1,1,4,1
53337126,20230109,F,40대,경기도,300만원 미만,3,3,3,3,3,1,3,3,3,3,3
53337839,20230109,F,20대,서울특별시,500이상700만원 미만,3,3,4,3,3,4,4,3,3,4,5
53338654,20230109,M,40대,부산광역시,300이상500만원 미만,2,3,1,2,2,2,2,3,3,3,3
53338762,20230109,M,60대,충청남도(세종시 포함),700만원 이상,3,3,3,3,3,3,3,4,3,3,4
53338882,20230109,M,50대,대구광역시,700만원 이상,3,3,4,3,3,4,3,3,3,4,4
53339346,20230109,F,20대,부산광역시,500이상700만원 미만,2,4,3,3,2,4,3,2,2,3,2
53339408,20230109,F,30대,경상북도,300만원 미만,4,4,4,4,4,4,4,4,4,4,4
53340016,20230109,M,40대,경기도,300이상500만원 미만,1,3,3,4,3,3,3,3,3,4,4
53340141,20230109,M,30대,경기도,300만원 미만,4,3,2,4,3,3,2,2,3,2,3
53340175,20230109,F,60대,경기도,700만원 이상,4,4,3,4,4,3,3,4,4,4,4
53340530,20230109,M,50대,서울특별시,700만원 이상,3,2,2,1,1,1,2,1,1,2,3
53340650,20230109,F,40대,경상북도,300만원 미만,5,2,2,3,4,4,3,2,3,2,2
53340784,20230109,M,50대,서울특별시,700만원 이상,2,2,1,3,1,1,1,3,4,4,5
53340855,20230109,M,60대,인천광역시,300만원 미만,3,3,3,3,3,3,3,1,1,3,3
53341169,20230109,F,40대,충청남도(세종시 포함),300만원 미만,4,3,5,2,3,4,3,4,3,4,4
53341474,20230109,M,40대,부산광역시,300만원 미만,3,4,3,3,3,4,3,2,4,4,4
53341505,20230109,F,50대,경상북도,300이상500만원 미만,2,3,2,3,4,2,2,2,2,4,4
53341556,20230109,F,60대,경기도,700만원 이상,3,5,2,4,3,3,4,3,3,3,3
53341814,20230109,M,20대,제주도,300만원 미만,2,4,4,3,3,4,3,2,3,3,2
53342052,20230109,M,40대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53343100,20230109,M,50대,충청북도,300이상500만원 미만,3,3,4,3,4,3,3,3,3,4,3
53343119,20230109,F,50대,경기도,500이상700만원 미만,3,3,4,3,3,4,4,3,3,3,3
